appid,name,release_date,required_age,price,dlc_count,header_image,windows,mac,linux,metacritic_score,recommendations,supported_languages,full_audio_languages,publishers,positive,negative,average_playtime_forever,median_playtime_forever,discount,peak_ccu,pct_pos_total,num_reviews_total,tags_sep,publisher
2494440,Toy Trains,2024-01-16,0.0,14.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2494440/header.jpg?t=1728567365,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['English', 'Traditional Chinese']",['Something Random'],78,4,0,0,0,2,93.0,65.0,"['VR', 'Casual', 'Trains', 'God Game', 'Puzzle', 'Relaxing', 'Adventure', 'Family Friendly', 'Choose Your Own Adventure', 'Cartoony', 'Minimalist', 'Indie', 'Resource Management', 'Singleplayer', 'City Builder', 'Simulation', 'Colony Sim', 'Colorful', 'Cute', 'Sandbox']",Something Random
2366130,Flint: Treasure of Oblivion,2024-12-17,0.0,24.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2366130/header.jpg?t=1734441691,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'Japanese', 'Polish', 'Russian', 'Portuguese - Brazil']","['English', 'French', 'Portuguese - Brazil']",['Microids'],49,35,0,0,0,2,55.0,65.0,"['Tactical RPG', 'Pirates', 'Strategy RPG', 'Singleplayer', 'Turn-Based Tactics', 'Tactical', 'Turn-Based Strategy', 'Story Rich', 'Strategy', 'Dice', 'Narration', 'Comic Book', 'CRPG', '3D', 'Adventure', 'Colorful', 'Turn-Based Combat', 'RPG', 'Narrative', 'Hand-drawn']",Microids
3161510,Hitler is My Crush: Love and Fascism,2024-11-02,0.0,0.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3161510/header.jpg?t=1730565247,True,False,False,0,0,"['English', 'Simplified Chinese', 'Russian', 'Ukrainian']","['English', 'Ukrainian']",['DarkLight Studio'],75,6,0,0,0,1,90.0,65.0,"['Action', 'Casual', 'Adventure', 'Side Scroller', 'Action-Adventure', 'Shooter', 'Hero Shooter', 'Third-Person Shooter', 'Anime', 'Third Person', 'Cute', 'Cartoony', 'Atmospheric', 'Funny', 'War', 'World War II', 'Emotional', 'Comedy', 'Female Protagonist', 'Dark Humor']",DarkLight Studio
3047610,Heirs,2024-07-09,0.0,3.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3047610/header.jpg?t=1720723667,True,False,False,0,0,"['English', 'Russian']",['Russian'],['TEStudio'],58,15,0,0,0,0,78.0,65.0,"['Adventure', 'Simulation', 'Visual Novel', 'Walking Simulator', 'Exploration', '3D', 'First-Person', 'Psychedelic', 'Realistic', 'Atmospheric', 'Drama', 'Dark', 'Psychological Horror', 'Thriller', 'Horror', 'Conversation', 'Story Rich', 'Narration', 'Singleplayer', 'Indie']",TEStudio
3011020,Dreamless,2024-10-25,0.0,6.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3011020/header.jpg?t=1739696518,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Russian', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Portuguese - Portugal', 'Japanese']","['English', 'Russian', 'Japanese']",['Limansia Games'],59,21,0,0,0,0,69.0,65.0,"['Psychological Horror', 'Dark', 'Horror', 'Atmospheric', 'Adventure', 'Psychological', 'Realistic', 'Story Rich', 'Simulation', 'Exploration', 'Walking Simulator', 'Supernatural', 'Mystery', 'First-Person', 'Psychedelic', 'Linear', '3D', 'Indie', 'Singleplayer', 'Cinematic']",Limansia Games
2220660,Chiyo,2024-01-18,0.0,8.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2220660/header.jpg?t=1705759546,True,False,False,0,0,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['Japanese', 'Traditional Chinese']",['SCRYsoft'],59,19,0,0,0,0,73.0,65.0,"['Escape Room', 'Horror', 'Puzzle', 'Story Rich', 'Atmospheric', 'Supernatural', 'Exploration', 'Action', 'Mystery', 'Simulation', 'Narration', 'Adventure', 'Thriller', 'First-Person', 'Logic', 'Psychological', 'Psychological Horror', 'Female Protagonist', 'Singleplayer', 'Surreal']",SCRYsoft
2174900,The Secret of Varonis,2024-03-01,0.0,13.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2174900/header.jpg?t=1709340952,True,True,False,0,0,['English'],['English'],['Wombat Logic'],70,0,0,0,0,2,100.0,65.0,"['RPG', 'Retro', 'Pixel Graphics', 'Party-Based RPG', 'Turn-Based Strategy', 'JRPG', '2D', 'Top-Down', 'Turn-Based Combat', '1980s', 'Indie', ""1990's"", 'Fantasy', 'Combat', 'Mythology', 'Singleplayer']",Wombat Logic
2948330,Bauhaus Bonk,2025-02-06,0.0,7.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2948330/header.jpg?t=1739471040,True,True,False,0,0,"['English', 'German', 'Spanish - Latin America', 'French', 'Italian', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese', 'Korean', 'Dutch', 'Turkish', 'Spanish - Spain', 'Russian']","['English', 'German', 'Spanish - Latin America', 'French', 'Italian', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese', 'Korean', 'Dutch', 'Turkish', 'Spanish - Spain', 'Russian']",['Spoonful Games'],69,0,0,0,0,0,100.0,65.0,"['Precision Platformer', 'Puzzle-Platformer', 'Singleplayer', 'Racing', 'LGBTQ+', '2D Platformer', 'Clicker', 'Arcade', 'Parkour', 'Time Manipulation', 'Controller', 'Linear', 'Colorful', 'Casual', 'Strategy', 'Stylized', 'Family Friendly', 'Tactical', 'Foreign', 'Old School']",Spoonful Games
2777740,MOUTHOLE,2024-04-01,0.0,3.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2777740/header.jpg?t=1729347406,True,False,False,0,0,['English'],['English'],['Anything Nose Productions'],68,2,0,0,0,1,98.0,64.0,"['Pixel Graphics', 'Atmospheric', 'Mystery', 'Psychedelic', 'Psychological', 'Adventure', 'Exploration', 'Time Management', 'Puzzle', 'Point & Click', 'Walking Simulator', '3D', 'First-Person', 'Funny', 'Surreal', 'Choices Matter', 'Conversation', 'Multiple Endings', 'Nonlinear', 'Time Manipulation']",Anything Nose Productions
3141580,台北仲夏夜之梦,2025-01-05,0.0,8.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3141580/header.jpg?t=1739769455,True,False,False,0,0,"['Simplified Chinese', 'English', 'Traditional Chinese']","['Simplified Chinese', 'Traditional Chinese']",['Sidekick Animation Studio Ltd.'],55,20,0,0,0,5,70.0,64.0,"['Dating Sim', 'Romance', 'FMV', 'Simulation', 'Sexual Content']",Sidekick Animation Studio Ltd.
2242970,Project Tower,2025-01-06,0.0,24.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2242970/header.jpg?t=1737020763,True,False,False,0,0,"['English', 'Simplified Chinese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian']","['English', 'Russian']",['Yummy Games'],57,9,0,0,0,0,85.0,64.0,"['Adventure', 'Action', 'Third-Person Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Puzzle', 'Shooter', 'Third Person', 'Sci-fi', 'Linear', 'Realistic', 'Lovecraftian', 'Atmospheric', 'Mystery', 'Aliens', 'Dark', 'Futuristic', 'Singleplayer', 'Fast-Paced', 'Post-apocalyptic']",Yummy Games
1657320,Mutant Football League 2,2024-05-31,0.0,24.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1657320/header.jpg?t=1738940775,True,False,False,0,0,['English'],['English'],['Digital Dreams Entertainment'],61,9,0,0,0,2,87.0,64.0,"['Early Access', 'Sports', 'Football (American)', 'PvP', 'God Game', 'Arcade', 'Character Customization', '3D', 'Third Person', 'Action', 'Funny', 'Controller', 'Casual', 'Cartoony', 'Colorful', 'Comedy', ""1990's"", 'Old School', 'Combat', 'Local Co-Op']",Digital Dreams Entertainment
2938850,Sakura Hime 5,2025-02-28,0.0,2.79,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2938850/header.jpg?t=1740737108,True,False,False,0,0,"['English', 'German', 'Russian', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil', 'Korean']","['Japanese', 'Korean']",['GirlGames'],54,7,0,0,30,27,89.0,64.0,"['Casual', 'Simulation', 'RPG', 'Dating Sim', 'Visual Novel', 'Puzzle', 'Idler', 'FPS', 'Anime', 'Cats', 'Female Protagonist', 'Hentai', 'Singleplayer', 'Sexual Content', 'Mature', 'Otome', 'Indie', 'Nudity', 'NSFW']",GirlGames
3292980,Hacky,2024-11-01,0.0,4.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3292980/header.jpg?t=1730476679,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Indonesian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']","['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Indonesian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']",['Napas Torteeka'],63,5,0,0,0,3,93.0,64.0,"['Hacking', 'Typing', 'Rogue-lite', 'Casual', 'Education', 'Crime', 'Programming', 'Rogue-like', 'Simulation', '2D', 'Cyberpunk', 'Pixel Graphics', 'Dystopian ', 'Logic', 'Sci-fi', 'Class-Based', 'Atmospheric', 'Singleplayer', 'Coding', 'Indie']",Napas Torteeka
2759240,Rubber Hose Rampage,2024-05-08,0.0,6.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2759240/header.jpg?t=1739831147,True,False,False,0,0,['English'],['English'],['Revie Studios'],26,42,0,0,0,1,40.0,64.0,"['Action', '2D Fighter', 'Shooter', 'Bullet Hell', 'FPS', 'Psychological Horror', '2D', 'Cartoon', 'Sexual Content', 'Hand-drawn', 'Stylized', 'Comedy', 'Hentai', 'Indie', 'Casual', 'Funny', 'Combat', 'Controller', 'Local Co-Op', 'Singleplayer']",Revie Studios
2015960,Parcel Corps,2024-10-03,0.0,24.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2015960/header.jpg?t=1740150428,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese']","['English', 'Simplified Chinese']",['Secret Mode'],51,23,0,0,0,1,64.0,64.0,"['Racing', 'Action-Adventure', 'Open World', 'Comedy', 'Cycling', 'Adventure', 'Action', 'Bikes', '3D Platformer', 'BMX', 'Story Rich', 'Singleplayer', 'Third Person', 'Sports', 'Controller']",Secret Mode
2506900,Gobs and Gods,2024-07-19,0.0,11.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2506900/header.jpg?t=1735162841,True,False,True,0,0,['English'],['English'],['None'],64,5,0,0,25,1,92.0,64.0,"['Turn-Based Tactics', 'Party-Based RPG', 'Character Customization', 'Open World', 'Turn-Based Strategy', 'Sandbox', 'RPG', 'Tactical RPG', 'Strategy RPG', 'Strategy', 'Funny', 'Procedural Generation', 'Story Rich', 'Hex Grid', 'Turn-Based Combat', 'Dark Comedy', 'Cartoony', 'Fantasy', 'Exploration', '2D']",None
1526430,Carth,2024-05-15,0.0,12.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1526430/header.jpg?t=1717215688,True,False,False,0,0,['English'],['English'],['Deidre Reay Studios LLC'],45,25,0,0,0,1,62.0,64.0,"['Early Access', 'Open World Survival Craft', 'Base-Building', 'Realistic', 'Dark Fantasy', 'Crafting', 'Dark', 'Medieval', 'Building', 'PvE', 'Demons', 'Sandbox', 'Dragons', 'Character Customization', 'Open World', 'Adventure', 'RPG', 'PvP', 'Magic', 'Mythology']",Deidre Reay Studios LLC
955640,Go Outside Simulator,2024-05-17,0.0,1.0,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/955640/header.jpg?t=1715947189,True,False,False,0,0,['English'],['English'],['SimRed'],70,4,0,0,0,0,93.0,64.0,"['Casual', 'Simulation', 'Indie']",SimRed
2698460,Shift'n Slay,2025-02-27,0.0,9.59,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2698460/header.jpg?t=1740683793,True,False,False,0,0,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese', 'Russian', 'Korean', 'Japanese', 'Polish', 'Turkish']","['English', 'Russian', 'Turkish']",['DREBOT game studio'],63,5,0,0,20,3,93.0,64.0,"['Strategy', 'Tactical', 'Turn-Based Tactics', 'Turn-Based Combat', 'Cyberpunk', 'RPG', 'Turn-Based Strategy', 'Turn-Based', 'PvE', 'Dark', 'Difficult', 'Violent', 'Rogue-lite', 'Isometric', 'Grid-Based Movement', 'Singleplayer']",DREBOT game studio
2510760,Gods Wars : infinity Epic,2024-11-04,0.0,9.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2510760/header.jpg?t=1738899377,True,False,False,0,0,"['English', 'Simplified Chinese', 'Russian', 'Japanese', 'Traditional Chinese', 'Korean']","['Simplified Chinese', 'Korean']",['Wise Games'],84,17,0,0,0,1,82.0,63.0,"['RPG', 'Loot', 'Indie', 'Rogue-like', 'Pixel Graphics', 'Action Roguelike', 'Dark Fantasy', 'Procedural Generation', 'Singleplayer', 'Action', '2D', 'Colorful', 'Action-Adventure', 'Action RPG', 'Anime', 'Fantasy', 'Party-Based RPG', 'JRPG', 'Traditional Roguelike', 'Drama']",Wise Games
2841060,Pawsome Hidden Cats - Kittynawa,2024-09-23,0.0,2.39,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2841060/header.jpg?t=1741183102,True,False,False,0,0,"['English', 'Greek']","['English', 'Greek']",['Gemcraft Games'],69,0,0,0,20,0,100.0,63.0,"['Cats', 'Casual', 'Hidden Object', 'Wholesome', 'Cute', 'Cozy', 'Hand-drawn', 'Family Friendly', 'Puzzle', '2D', 'Narration', 'Singleplayer', 'Point & Click', 'Visual Novel']",Gemcraft Games
3169800,Lust Sisters,2024-12-13,0.0,6.22,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3169800/header.jpg?t=1740216763,True,False,False,0,0,"['English', 'Simplified Chinese', 'Russian', 'Japanese', 'Traditional Chinese', 'Korean']","['Japanese', 'Korean']",['Lovely Games'],66,17,0,0,11,0,74.0,63.0,"['Mature', 'Hentai', 'Sexual Content', 'Anime', 'Casual', 'Nudity', 'NSFW', 'Card Game', '2D', '2D Platformer', 'Cartoon', 'Cartoony', 'Cute', 'Indie', 'Singleplayer', 'Stylized', 'Female Protagonist', 'Simulation', 'RPG']",Lovely Games
2658690,Supurr Cat Cafe: Sandwich Rush,2024-11-11,0.0,5.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2658690/header.jpg?t=1733165596,True,False,False,0,0,['English'],['English'],['2 Nerdy Nerds'],67,0,0,0,0,1,100.0,63.0,"['Cats', 'Cute', 'Cooking', 'Casual', 'Cozy', 'Colorful', 'Female Protagonist', 'Collectathon', 'Indie', 'Management', '2D', 'Family Friendly', 'Singleplayer', 'Controller', 'Tutorial', 'Arcade']",2 Nerdy Nerds
2338490,Twilight Oracle,2024-01-30,0.0,9.99,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2338490/header.jpg?t=1733891254,True,True,True,0,0,"['English', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'French']","['English', 'French']",['Cosmic Void'],100,3,0,0,0,0,95.0,63.0,"['Adventure', 'Point & Click', 'Comedy', 'Funny', 'Pixel Graphics', 'Nostalgia', 'Story Rich', 'Puzzle', 'Indie', '2D', 'Old School', 'Singleplayer', 'Retro', ""1990's"", 'Exploration', 'Underwater', 'Colorful', 'Fantasy', 'Atmospheric', 'Kickstarter']",Cosmic Void
2303610,Fragrance Point,2025-01-16,0.0,8.0,1,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2303610/header.jpg?t=1739459804,True,True,False,0,0,['English'],['English'],['Halber Ball'],61,1,0,0,0,1,96.0,63.0,"['Adventure', 'Action', 'Exploration', 'Futuristic', 'Psychedelic', 'Colorful', 'Surreal', 'Walking Simulator', 'Action-Adventure', 'Atmospheric', '3D Platformer', 'Third Person', '3D', 'Music-Based Procedural Generation', 'Character Customization', 'Controller', 'Physics', 'Singleplayer', 'Indie']",Halber Ball
2895430,Incremental Town RPG,2024-09-15,0.0,3.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2895430/header.jpg?t=1739655195,True,True,True,0,0,['English'],['English'],['Overaction Game Studio'],50,20,0,0,0,6,71.0,63.0,"['Casual', 'Indie', 'Idler', 'RPG', 'Simulation', 'Base-Building', 'Resource Management', 'Colony Sim', 'Pixel Graphics', 'Management', 'City Builder', 'Farming Sim', 'Automation', 'Mining', 'Fishing', 'Clicker', 'Relaxing', 'Building', 'Crafting', 'Singleplayer']",Overaction Game Studio
639230,Rival Books of Aster,2024-03-25,0.0,0.0,8,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/639230/header.jpg?t=1711465016,True,True,False,0,0,['English'],['English'],['Games by Stitch'],46,17,0,0,0,0,73.0,63.0,"['Strategy', 'Indie', 'Casual', 'Card Game', 'Free to Play', 'Early Access']",Games by Stitch
2264820,The Road To Harvest: Food From Across The Ocean,2025-01-15,0.0,5.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2264820/header.jpg?t=1737106804,True,True,False,0,0,"['Simplified Chinese', 'English']","['Simplified Chinese', 'English']",['MuccyGames'],85,15,0,0,0,2,79.0,63.0,"['Simulation', 'Sailing', 'Adventure', 'Management', 'Economy', 'Historical', 'RPG', 'Story Rich', 'Resource Management', 'City Builder', 'Pirates', 'Exploration', 'Casual', 'Cooking', 'Drama', 'Hand-drawn', 'Singleplayer', 'Indie', 'Cute', 'Cartoon']",MuccyGames
2137460,Jawbreaker,2024-04-22,0.0,14.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2137460/header.jpg?t=1728166986,True,False,False,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian']","['English', 'Russian']",['Vincent Lade'],57,31,0,0,0,0,73.0,63.0,"['Action', 'Horror', 'First-Person', 'Atmospheric', 'Gore', 'Story Rich', 'Violent', 'Survival Horror', 'Psychological Horror', 'Singleplayer', 'FPS', 'Dark', 'Crime', 'Thriller', 'Survival', 'Realistic', 'Shooter', 'Surreal', 'Mystery', 'Interactive Fiction']",Vincent Lade
2241380,Ancient Kingdoms,2025-01-15,0.0,15.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2241380/header.jpg?t=1741018419,True,False,True,0,0,['English'],['English'],['Ancient Pixels'],58,5,0,0,0,24,90.0,62.0,"['Early Access', 'Exploration', 'CRPG', 'Hack and Slash', 'Dungeon Crawler', 'PvE', 'Action RPG', 'Action-Adventure', 'RPG', '2D', 'Cute', 'Dragons', 'Swordplay', 'Open World', 'Story Rich', 'Pixel Graphics', 'Fantasy', 'Medieval', 'Old School', 'Combat']",Ancient Pixels
844860,Tank Operations: European Campaign,2024-02-26,0.0,5.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/844860/header.jpg?t=1708952937,True,False,False,0,0,"['English', 'French', 'German', 'Polish', 'Russian', 'Simplified Chinese', 'Dutch']","['English', 'German', 'Dutch']",['2tainment GmbH'],75,14,0,0,70,2,79.0,62.0,"['Strategy', 'World War II', 'War', 'Military', 'Wargame', 'Turn-Based Strategy', 'Tanks', 'Historical', 'Hex Grid', 'Turn-Based', 'Grand Strategy', 'Early Access', 'Replay Value']",2tainment GmbH
3161920,You Are Grounded,2024-10-16,0.0,2.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3161920/header.jpg?t=1740375399,True,False,False,0,0,"['English', 'Spanish - Spain', 'Russian']",['Russian'],"['Romooll', 'REVVALUTION Studio']",59,8,0,0,40,1,87.0,62.0,"['Psychological Horror', 'Horror', 'Simulation', 'Thriller', 'Psychological', 'Dark', 'First-Person', 'Singleplayer', '3D', 'Walking Simulator', 'Hidden Object', 'Indie', 'Violent', 'Atmospheric', 'Supernatural', 'Emotional', 'Hack and Slash', 'Multiple Endings']",Romooll
2558110,Skibidi Toilet Skibidi Boom,2024-01-31,0.0,5.99,0,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2558110/header.jpg?t=1729178075,True,False,False,0,0,"['English', 'Spanish - Spain', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Spanish - Latin America', 'French', 'Italian', 'Traditional Chinese']","['English', 'Spanish - Spain', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian', 'Spanish - Latin America', 'French', 'Italian', 'Traditional Chinese']",['Sweepy Games'],54,23,0,0,0,1,66.0,62.0,"['FPS', 'Action', 'PvP', 'Shooter', '3D', 'First-Person', 'Surreal', 'Memes', 'Realistic', 'Comedy', 'Violent', 'Combat', 'Indie', 'Co-op', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Psychological Horror', 'Hentai', 'Sexual Content']",Sweepy Games
